uri,url,error
http://data.bibliotheken.nl/doc/nbt/p409245178,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1171576,empty graph
http://data.bibliotheken.nl/doc/nbt/p409245186,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1175480,empty graph
http://data.bibliotheken.nl/doc/nbt/p409245194,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170419,empty graph
http://data.bibliotheken.nl/doc/nbt/p409245267,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172905,empty graph
http://data.bibliotheken.nl/doc/nbt/p409245313,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1175468,empty graph
http://data.bibliotheken.nl/doc/nbt/p409245321,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173713,empty graph
http://data.bibliotheken.nl/doc/nbt/p409245399,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169641,empty graph
http://data.bibliotheken.nl/doc/nbt/p409245429,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1175478,empty graph
http://data.bibliotheken.nl/doc/nbt/p40924550X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1175479,empty graph
http://data.bibliotheken.nl/doc/nbt/p409245534,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172836,empty graph
http://data.bibliotheken.nl/doc/nbt/p409256951,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1167035,empty graph
http://data.bibliotheken.nl/doc/nbt/p409262862,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1168885,empty graph
http://data.bibliotheken.nl/doc/nbt/p409263184,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169529,empty graph
http://data.bibliotheken.nl/doc/nbt/p409263265,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1168653,empty graph
http://data.bibliotheken.nl/doc/nbt/p409268569,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172798,empty graph
http://data.bibliotheken.nl/doc/nbt/p409268577,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172824,empty graph
http://data.bibliotheken.nl/doc/nbt/p409268593,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172261,empty graph
http://data.bibliotheken.nl/doc/nbt/p409268623,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1171625,empty graph
http://data.bibliotheken.nl/doc/nbt/p409268658,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1174379,empty graph
http://data.bibliotheken.nl/doc/nbt/p409268666,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173131,empty graph
http://data.bibliotheken.nl/doc/nbt/p409268704,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173462,empty graph
http://data.bibliotheken.nl/doc/nbt/p409268720,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1175598,empty graph
http://data.bibliotheken.nl/doc/nbt/p409268860,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173451,empty graph
http://data.bibliotheken.nl/doc/nbt/p409268992,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169992,empty graph
http://data.bibliotheken.nl/doc/nbt/p409269093,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172837,empty graph
http://data.bibliotheken.nl/doc/nbt/p409269174,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173153,empty graph
http://data.bibliotheken.nl/doc/nbt/p409269220,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1174257,empty graph
http://data.bibliotheken.nl/doc/nbt/p409269247,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1171311,empty graph
http://data.bibliotheken.nl/doc/nbt/p409269255,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1175858,empty graph
http://data.bibliotheken.nl/doc/nbt/p409269336,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1175493,empty graph
http://data.bibliotheken.nl/doc/nbt/p409269344,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1175269,empty graph
http://data.bibliotheken.nl/doc/nbt/p409269387,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170350,empty graph
http://data.bibliotheken.nl/doc/nbt/p409269395,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1174666,empty graph
http://data.bibliotheken.nl/doc/nbt/p409269557,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173143,empty graph
http://data.bibliotheken.nl/doc/nbt/p409309184,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172526,empty graph
http://data.bibliotheken.nl/doc/nbt/p409309192,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169628,empty graph
http://data.bibliotheken.nl/doc/nbt/p409309249,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169353,empty graph
http://data.bibliotheken.nl/doc/nbt/p409309915,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173359,empty graph
http://data.bibliotheken.nl/doc/nbt/p409309931,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1175172,empty graph
http://data.bibliotheken.nl/doc/nbt/p409310069,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173997,empty graph
http://data.bibliotheken.nl/doc/nbt/p409310182,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1171325,empty graph
http://data.bibliotheken.nl/doc/nbt/p409310190,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173142,empty graph
http://data.bibliotheken.nl/doc/nbt/p40931921X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1167000,empty graph
http://data.bibliotheken.nl/doc/nbt/p409319252,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1167534,empty graph
http://data.bibliotheken.nl/doc/nbt/p409321397,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172828,empty graph
http://data.bibliotheken.nl/doc/nbt/p409321400,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170359,empty graph
http://data.bibliotheken.nl/doc/nbt/p409321435,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172609,empty graph
http://data.bibliotheken.nl/doc/nbt/p409321443,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169330,empty graph
http://data.bibliotheken.nl/doc/nbt/p409329118,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172300,empty graph
http://data.bibliotheken.nl/doc/nbt/p409329126,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169629,empty graph
http://data.bibliotheken.nl/doc/nbt/p40960920X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1175117,empty graph
http://data.bibliotheken.nl/doc/nbt/p409609218,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1171878,empty graph
http://data.bibliotheken.nl/doc/nbt/p409609269,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169354,empty graph
http://data.bibliotheken.nl/doc/nbt/p409619434,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1174178,empty graph
http://data.bibliotheken.nl/doc/nbt/p409619477,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172890,empty graph
http://data.bibliotheken.nl/doc/nbt/p409619485,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169630,empty graph
http://data.bibliotheken.nl/doc/nbt/p409619515,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1174480,empty graph
http://data.bibliotheken.nl/doc/nbt/p409619523,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173917,empty graph
http://data.bibliotheken.nl/doc/nbt/p40961954X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172528,empty graph
http://data.bibliotheken.nl/doc/nbt/p409619566,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1175073,empty graph
http://data.bibliotheken.nl/doc/nbt/p409619574,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170940,empty graph
http://data.bibliotheken.nl/doc/nbt/p409619582,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170003,empty graph
http://data.bibliotheken.nl/doc/nbt/p409619590,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172258,empty graph
http://data.bibliotheken.nl/doc/nbt/p409619604,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172805,empty graph
http://data.bibliotheken.nl/doc/nbt/p409619612,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173466,empty graph
http://data.bibliotheken.nl/doc/nbt/p409619620,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173734,empty graph
http://data.bibliotheken.nl/doc/nbt/p409619639,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173460,empty graph
http://data.bibliotheken.nl/doc/nbt/p409619647,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172604,empty graph
http://data.bibliotheken.nl/doc/nbt/p409619663,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172829,empty graph
http://data.bibliotheken.nl/doc/nbt/p409619698,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170052,empty graph
http://data.bibliotheken.nl/doc/nbt/p409619701,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170945,empty graph
http://data.bibliotheken.nl/doc/nbt/p40961971X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173693,empty graph
http://data.bibliotheken.nl/doc/nbt/p409619736,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172259,empty graph
http://data.bibliotheken.nl/doc/nbt/p409619744,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1171572,empty graph
http://data.bibliotheken.nl/doc/nbt/p409619779,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1176239,empty graph
http://data.bibliotheken.nl/doc/nbt/p409619787,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173916,empty graph
http://data.bibliotheken.nl/doc/nbt/p40961985X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1171915,empty graph
http://data.bibliotheken.nl/doc/nbt/p409619957,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172527,empty graph
http://data.bibliotheken.nl/doc/nbt/p409621218,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1167160,empty graph
http://data.bibliotheken.nl/doc/nbt/p409727008,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173987,empty graph
http://data.bibliotheken.nl/doc/nbt/p409727091,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172597,empty graph
http://data.bibliotheken.nl/doc/nbt/p409737119,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169358,empty graph
http://data.bibliotheken.nl/doc/nbt/p40973747X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1171679,empty graph
http://data.bibliotheken.nl/doc/nbt/p409737631,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173988,empty graph
http://data.bibliotheken.nl/doc/nbt/p409737690,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173502,empty graph
http://data.bibliotheken.nl/doc/nbt/p409742783,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1168984,empty graph
http://data.bibliotheken.nl/doc/nbt/p409744204,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1167569,empty graph
http://data.bibliotheken.nl/doc/nbt/p409744689,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169099,empty graph
http://data.bibliotheken.nl/doc/nbt/p409744891,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170146,empty graph
http://data.bibliotheken.nl/doc/nbt/p409752649,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1168652,empty graph
http://data.bibliotheken.nl/doc/nbt/p409764892,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1167854,empty graph
http://data.bibliotheken.nl/doc/nbt/p409784761,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169546,empty graph
http://data.bibliotheken.nl/doc/nbt/p409813648,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169786,empty graph
http://data.bibliotheken.nl/doc/nbt/p409813842,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169789,empty graph
http://data.bibliotheken.nl/doc/nbt/p409817716,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172827,empty graph
http://data.bibliotheken.nl/doc/nbt/p409838209,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172309,empty graph
http://data.bibliotheken.nl/doc/nbt/p410240036,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1171216,empty graph
http://data.bibliotheken.nl/doc/nbt/p410240141,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1168508,empty graph
http://data.bibliotheken.nl/doc/nbt/p410240729,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1174193,empty graph
http://data.bibliotheken.nl/doc/nbt/p410247081,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1168098,empty graph
http://data.bibliotheken.nl/doc/nbt/p410247650,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169927,empty graph
http://data.bibliotheken.nl/doc/nbt/p410247847,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169347,empty graph
http://data.bibliotheken.nl/doc/nbt/p410332399,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172049,empty graph
http://data.bibliotheken.nl/doc/nbt/p410339180,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1171677,empty graph
http://data.bibliotheken.nl/doc/nbt/p410339296,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1168437,empty graph
http://data.bibliotheken.nl/doc/nbt/p410342440,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172572,empty graph
http://data.bibliotheken.nl/doc/nbt/p410349070,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170860,empty graph
http://data.bibliotheken.nl/doc/nbt/p410362093,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170567,empty graph
http://data.bibliotheken.nl/doc/nbt/p410362646,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170173,empty graph
http://data.bibliotheken.nl/doc/nbt/p410362859,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1167918,empty graph
http://data.bibliotheken.nl/doc/nbt/p410362913,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1167919,empty graph
http://data.bibliotheken.nl/doc/nbt/p410362980,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170264,empty graph
http://data.bibliotheken.nl/doc/nbt/p410363065,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169920,empty graph
http://data.bibliotheken.nl/doc/nbt/p410369527,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1171385,empty graph
http://data.bibliotheken.nl/doc/nbt/p41037038X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1168648,empty graph
http://data.bibliotheken.nl/doc/nbt/p410370916,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170263,empty graph
http://data.bibliotheken.nl/doc/nbt/p410372226,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170464,empty graph
http://data.bibliotheken.nl/doc/nbt/p410387959,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1171110,empty graph
http://data.bibliotheken.nl/doc/nbt/p410408093,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172424,empty graph
http://data.bibliotheken.nl/doc/nbt/p410501778,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1171923,empty graph
http://data.bibliotheken.nl/doc/nbt/p410501808,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1171626,empty graph
http://data.bibliotheken.nl/doc/nbt/p410539546,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1171317,empty graph
http://data.bibliotheken.nl/doc/nbt/p410542466,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169022,empty graph
http://data.bibliotheken.nl/doc/nbt/p410542504,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169782,empty graph
http://data.bibliotheken.nl/doc/nbt/p410542571,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170720,empty graph
http://data.bibliotheken.nl/doc/nbt/p410543845,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1175481,empty graph
http://data.bibliotheken.nl/doc/nbt/p41055619X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172156,empty graph
http://data.bibliotheken.nl/doc/nbt/p410556343,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169918,empty graph
http://data.bibliotheken.nl/doc/nbt/p41055667X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170259,empty graph
http://data.bibliotheken.nl/doc/nbt/p410556734,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169756,empty graph
http://data.bibliotheken.nl/doc/nbt/p410582778,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170554,empty graph
http://data.bibliotheken.nl/doc/nbt/p410590622,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169364,empty graph
http://data.bibliotheken.nl/doc/nbt/p410591033,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170167,empty graph
http://data.bibliotheken.nl/doc/nbt/p41059539X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172346,empty graph
http://data.bibliotheken.nl/doc/nbt/p41059976X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169426,empty graph
http://data.bibliotheken.nl/doc/nbt/p410608009,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173807,empty graph
http://data.bibliotheken.nl/doc/nbt/p410614513,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169299,empty graph
http://data.bibliotheken.nl/doc/nbt/p410626481,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1175716,empty graph
http://data.bibliotheken.nl/doc/nbt/p410689939,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173543,empty graph
http://data.bibliotheken.nl/doc/nbt/p410690333,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169624,empty graph
http://data.bibliotheken.nl/doc/nbt/p410695297,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169348,empty graph
http://data.bibliotheken.nl/doc/nbt/p410704113,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170564,empty graph
http://data.bibliotheken.nl/doc/nbt/p410705705,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169921,empty graph
http://data.bibliotheken.nl/doc/nbt/p410705861,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172055,empty graph
http://data.bibliotheken.nl/doc/nbt/p410713392,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172720,empty graph
http://data.bibliotheken.nl/doc/nbt/p41072310X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169340,empty graph
http://data.bibliotheken.nl/doc/nbt/p410726508,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170036,empty graph
http://data.bibliotheken.nl/doc/nbt/p41072713X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170053,empty graph
http://data.bibliotheken.nl/doc/nbt/p410727997,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170957,empty graph
http://data.bibliotheken.nl/doc/nbt/p410728098,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170007,empty graph
http://data.bibliotheken.nl/doc/nbt/p410740942,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169976,empty graph
http://data.bibliotheken.nl/doc/nbt/p410742619,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172046,empty graph
http://data.bibliotheken.nl/doc/nbt/p410759104,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169869,empty graph
http://data.bibliotheken.nl/doc/nbt/p410768944,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173541,empty graph
http://data.bibliotheken.nl/doc/nbt/p410768952,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170147,empty graph
http://data.bibliotheken.nl/doc/nbt/p410778702,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170738,empty graph
http://data.bibliotheken.nl/doc/nbt/p410788805,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170632,empty graph
http://data.bibliotheken.nl/doc/nbt/p410789216,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172891,empty graph
http://data.bibliotheken.nl/doc/nbt/p410789321,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170343,empty graph
http://data.bibliotheken.nl/doc/nbt/p410789496,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172323,empty graph
http://data.bibliotheken.nl/doc/nbt/p410808946,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1171789,empty graph
http://data.bibliotheken.nl/doc/nbt/p410809039,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172432,empty graph
http://data.bibliotheken.nl/doc/nbt/p410811173,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1171805,empty graph
http://data.bibliotheken.nl/doc/nbt/p410812374,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173039,empty graph
http://data.bibliotheken.nl/doc/nbt/p410813168,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170268,empty graph
http://data.bibliotheken.nl/doc/nbt/p410813230,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170269,empty graph
http://data.bibliotheken.nl/doc/nbt/p410813303,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1171206,empty graph
http://data.bibliotheken.nl/doc/nbt/p410813559,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173300,empty graph
http://data.bibliotheken.nl/doc/nbt/p410813702,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170841,empty graph
http://data.bibliotheken.nl/doc/nbt/p410814334,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173012,empty graph
http://data.bibliotheken.nl/doc/nbt/p410830585,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173596,empty graph
http://data.bibliotheken.nl/doc/nbt/p410836907,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170635,empty graph
http://data.bibliotheken.nl/doc/nbt/p410837202,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172941,empty graph
http://data.bibliotheken.nl/doc/nbt/p410857106,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1171338,empty graph
http://data.bibliotheken.nl/doc/nbt/p410857904,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172154,empty graph
http://data.bibliotheken.nl/doc/nbt/p410858625,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173004,empty graph
http://data.bibliotheken.nl/doc/nbt/p410865044,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173281,empty graph
http://data.bibliotheken.nl/doc/nbt/p410865192,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173280,empty graph
http://data.bibliotheken.nl/doc/nbt/p410871656,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1171800,empty graph
http://data.bibliotheken.nl/doc/nbt/p410914479,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173005,empty graph
http://data.bibliotheken.nl/doc/nbt/p41091732X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1171933,empty graph
http://data.bibliotheken.nl/doc/nbt/p410924342,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1171309,empty graph
http://data.bibliotheken.nl/doc/nbt/p410924547,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1171310,empty graph
http://data.bibliotheken.nl/doc/nbt/p410924857,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170949,empty graph
http://data.bibliotheken.nl/doc/nbt/p410925470,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172427,empty graph
http://data.bibliotheken.nl/doc/nbt/p410927155,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173800,empty graph
http://data.bibliotheken.nl/doc/nbt/p410932302,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1171873,empty graph
http://data.bibliotheken.nl/doc/nbt/p410934674,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1171285,empty graph
http://data.bibliotheken.nl/doc/nbt/p41093514X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1176141,empty graph
http://data.bibliotheken.nl/doc/nbt/p410935387,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173759,empty graph
http://data.bibliotheken.nl/doc/nbt/p410935611,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1174987,empty graph
http://data.bibliotheken.nl/doc/nbt/p410935638,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1176672,empty graph
http://data.bibliotheken.nl/doc/nbt/p410935662,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1175066,empty graph
http://data.bibliotheken.nl/doc/nbt/p410935689,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1178402,empty graph
http://data.bibliotheken.nl/doc/nbt/p41093660X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1177908,empty graph
http://data.bibliotheken.nl/doc/nbt/p410946230,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1175788,empty graph
http://data.bibliotheken.nl/doc/nbt/p41094629X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1175452,empty graph
http://data.bibliotheken.nl/doc/nbt/p410946346,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1176489,empty graph
http://data.bibliotheken.nl/doc/nbt/p410946354,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1176118,empty graph
http://data.bibliotheken.nl/doc/nbt/p410946362,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1175447,empty graph
http://data.bibliotheken.nl/doc/nbt/p410946397,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1177505,empty graph
http://data.bibliotheken.nl/doc/nbt/p410946419,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1174876,empty graph
